"Time","Voltage [V]","Current[µA]","Pressure[Pa]"
"2022-11-16 16:32:42.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:43.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:44.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:45.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:46.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:47.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:48.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:49.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:50.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:51.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:52.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:53.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:54.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:55.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:56.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:57.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:58.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:32:59.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:00.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:01.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:02.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:03.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:04.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:05.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:06.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:07.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:08.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:09.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:10.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:11.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:12.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:13.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:14.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:15.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:16.960","-0.07482399999999245","0.005639999999999645","130"
"2022-11-16 16:33:17.960","-0.07482399999999245","0.005639999999999645","110.00000000000001"
"2022-11-16 16:33:18.960","-0.07482399999999245","0.005639999999999645","100"
"2022-11-16 16:33:19.960","-0.07482399999999245","0.005639999999999645","96"
"2022-11-16 16:33:20.960","-0.07482399999999245","0.005639999999999645","92"
"2022-11-16 16:33:21.960","-0.07482399999999245","0.005639999999999645","87"
"2022-11-16 16:33:22.960","-0.07482399999999245","0.005639999999999645","84"
"2022-11-16 16:33:23.960","-0.07482399999999245","0.005639999999999645","80"
"2022-11-16 16:33:24.960","-0.07482399999999245","0.005639999999999645","76"
"2022-11-16 16:33:25.960","-0.07482399999999245","0.005639999999999645","73"
"2022-11-16 16:33:26.960","-0.07482399999999245","0.005639999999999645","69"
"2022-11-16 16:33:27.960","-0.07482399999999245","0.005639999999999645","67"
"2022-11-16 16:33:28.960","-0.07482399999999245","0.005639999999999645","65"
"2022-11-16 16:33:29.960","-0.07482399999999245","0.005639999999999645","63"
"2022-11-16 16:33:30.960","-0.07482399999999245","0.005639999999999645","61"
"2022-11-16 16:33:31.960","-0.07482399999999245","0.005639999999999645","59"
"2022-11-16 16:33:32.960","-0.07482399999999245","0.005639999999999645","56.99999999999999"
"2022-11-16 16:33:33.960","-0.07482399999999245","0.005639999999999645","55.00000000000001"
"2022-11-16 16:33:34.960","-0.07482399999999245","0.005639999999999645","53"
"2022-11-16 16:33:35.960","-0.07482399999999245","0.005639999999999645","51"
"2022-11-16 16:33:36.960","-0.07482399999999245","0.005639999999999645","49"
"2022-11-16 16:33:37.960","-0.07482399999999245","0.005639999999999645","48"
"2022-11-16 16:33:38.960","-0.07482399999999245","0.005639999999999645","46"
"2022-11-16 16:33:39.960","-0.07482399999999245","0.005639999999999645","44"
"2022-11-16 16:33:40.960","-0.07482399999999245","0.005639999999999645","43"
"2022-11-16 16:33:41.960","-0.07482399999999245","0.005639999999999645","46"
"2022-11-16 16:33:42.960","-0.07482399999999245","0.005639999999999645","99"
"2022-11-16 16:33:43.960","-0.07482399999999245","0.005639999999999645","100"
"2022-11-16 16:33:44.960","-0.07482399999999245","0.005639999999999645","100"
"2022-11-16 16:33:45.960","-0.07482399999999245","0.005639999999999645","100"
"2022-11-16 16:33:46.960","-0.07482399999999245","0.005639999999999645","100"
"2022-11-16 16:33:47.960","-0.07482399999999245","0.005639999999999645","100"
"2022-11-16 16:33:51.997","59.100600000000014","64.815792","0"
"2022-11-16 16:33:51.998","54.60960800000001","53.359452000000005","0"
"2022-11-16 16:33:51.999","48.92982400000001","41.90311200000001","0"
"2022-11-16 16:33:52.000","47.60894400000001","31.428743999999995","0"
"2022-11-16 16:33:52.001","44.96718400000002","22.263672","0"
"2022-11-16 16:33:52.002","42.32542400000001","14.735219999999998","0"
"2022-11-16 16:33:52.003","37.570256000000015","5.570148000000003","0"
"2022-11-16 16:33:52.004","31.758384000000007","-4.249572000000001","0"
"2022-11-16 16:33:52.005","28.984536000000006","-5.886192000000001","0"
"2022-11-16 16:33:52.006","25.55024800000001","-11.123376","0"
"2022-11-16 16:33:52.007","20.530904000000007","-14.396615999999998","0"
"2022-11-16 16:33:52.008","17.492880000000014","-14.069292","0"
"2022-11-16 16:33:52.009","14.983208000000005","-12.105348","0"
"2022-11-16 16:33:52.010","12.737712000000016","-13.087319999999998","0"
"2022-11-16 16:33:52.011","8.24672000000001","-17.015208","0"
"2022-11-16 16:33:52.012","4.151992000000007","-17.342532","0"
"2022-11-16 16:33:52.013","2.3027600000000064","-14.396615999999998","0"
"2022-11-16 16:33:52.014","-2.9807599999999894","-16.033236","0"
"2022-11-16 16:33:52.015","-7.339663999999992","-18.651828","0"
"2022-11-16 16:33:52.016","-9.98142399999999","-17.015208","0"
"2022-11-16 16:33:52.117","-37.851991999999996","-18.979152","0"
"2022-11-16 16:33:52.118","-33.889351999999995","-16.36056","0"
"2022-11-16 16:33:52.119","-28.20956799999999","-18.979152","0"
"2022-11-16 16:33:52.120","-25.43571999999999","-17.99718","0"
"2022-11-16 16:33:52.121","-20.812639999999995","-13.741968","0"
"2022-11-16 16:33:52.122","-16.71791199999999","-11.450700000000001","0"
"2022-11-16 16:33:52.123","-13.811975999999994","-14.069292","0"
"2022-11-16 16:33:52.124","-12.09483199999999","-14.396615999999998","0"
"2022-11-16 16:33:52.125","-8.000103999999993","-11.123376","0"
"2022-11-16 16:33:52.126","-4.301639999999992","-7.850135999999999","0"
"2022-11-16 16:33:52.127","-0.20691199999998844","-7.522811999999998","0"
"2022-11-16 16:33:52.128","1.24605600000001","-7.522811999999998","0"
"2022-11-16 16:33:52.129","3.491552000000013","-3.594923999999999","0"
"2022-11-16 16:33:52.130","10.756392000000005","8.188740000000003","0"
"2022-11-16 16:33:52.131","12.869800000000012","9.825360000000003","0"
"2022-11-16 16:33:52.132","13.926504000000008","12.443952000000003","0"
"2022-11-16 16:33:52.133","18.021232000000012","15.717191999999997","0"
"2022-11-16 16:33:52.134","21.059256000000005","19.64508","0"
"2022-11-16 16:33:52.135","24.361456000000018","24.227615999999998","0"
"2022-11-16 16:33:52.136","24.62563200000001","26.191560000000003","0"
"2022-11-16 16:33:52.177","-34.28561599999999","-21.27042","0"
"2022-11-16 16:33:52.178","-38.380343999999994","-23.234364","0"
"2022-11-16 16:33:52.179","-41.154191999999995","-20.615772","0"
"2022-11-16 16:33:52.180","-43.13551199999999","-18.979152","0"
"2022-11-16 16:33:52.181","-44.852655999999996","-19.961123999999998","0"
"2022-11-16 16:33:52.182","-48.68320799999999","-26.18028","0"
"2022-11-16 16:33:52.183","-54.495079999999994","-22.579715999999998","0"
"2022-11-16 16:33:52.184","-57.004751999999996","-21.925068","0"
"2022-11-16 16:33:52.185","-59.25024799999999","-25.525632","0"
"2022-11-16 16:33:52.186","-61.627832","-27.8169","0"
"2022-11-16 16:33:52.187","-59.382335999999995","-26.18028","0"
"2022-11-16 16:33:52.188","-54.891344","-21.925068","0"
"2022-11-16 16:33:52.189","-50.79661599999999","-20.615772","0"
"2022-11-16 16:33:52.190","-47.75859199999999","-22.907040000000002","0"
"2022-11-16 16:33:52.191","-46.041447999999995","-24.216336","0"
"2022-11-16 16:33:52.192","-42.73924799999999","-20.288448","0"
"2022-11-16 16:33:52.193","-34.153527999999994","-16.687884","0"
"2022-11-16 16:33:52.194","-31.775943999999996","-18.651828","0"
"2022-11-16 16:33:52.195","-29.39835999999999","-18.324504","0"
"2022-11-16 16:33:52.196","-24.775279999999995","-14.396615999999998","0"
"2022-11-16 16:33:52.277","-4.962079999999993","-12.759996000000001","0"
"2022-11-16 16:33:52.278","-3.5091119999999876","-13.414644","0"
"2022-11-16 16:33:52.279","-0.4710879999999946","-10.141404000000001","0"
"2022-11-16 16:33:52.280","3.359464000000017","-4.249572000000001","0"
"2022-11-16 16:33:52.281","7.190016000000014","0.9876119999999986","0"
"2022-11-16 16:33:52.282","8.642984000000013","3.606203999999998","0"
"2022-11-16 16:33:52.283","10.360128000000017","7.534092000000001","0"
"2022-11-16 16:33:52.284","14.719032000000013","11.789304000000001","0"
"2022-11-16 16:33:52.285","17.62496800000001","17.026488","0"
"2022-11-16 16:33:52.286","20.266728000000015","20.299728","0"
"2022-11-16 16:33:52.287","20.662992000000017","22.91832","0"
"2022-11-16 16:33:52.288","28.059920000000005","29.792124","0"
"2022-11-16 16:33:52.289","31.097944000000012","34.374660000000006","0"
"2022-11-16 16:33:52.290","32.418824000000015","37.320576","0"
"2022-11-16 16:33:52.291","33.73970400000002","40.266492","0"
"2022-11-16 16:33:52.292","39.15531200000001","43.539732","0"
"2022-11-16 16:33:52.293","41.92916000000001","46.812972","0"
"2022-11-16 16:33:52.294","44.570920000000015","51.39550800000001","0"
"2022-11-16 16:33:52.295","44.30674400000001","54.996072","0"
"2022-11-16 16:33:52.296","47.873120000000014","58.92396000000001","0"
"2022-11-16 16:33:52.377","59.36477600000002","65.797764","0"
"2022-11-16 16:33:52.378","55.13796000000002","54.0141","0"
"2022-11-16 16:33:52.379","49.32608800000001","42.885084000000006","0"
"2022-11-16 16:33:52.380","47.344768000000016","33.39268800000001","0"
"2022-11-16 16:33:52.381","45.23136000000001","23.572968000000003","0"
"2022-11-16 16:33:52.382","42.58960000000002","17.353811999999998","0"
"2022-11-16 16:33:52.383","33.87179200000001","0.6602880000000013","0"
"2022-11-16 16:33:52.384","31.62629600000001","-3.594923999999999","0"
"2022-11-16 16:33:52.385","28.588272000000018","-5.2315439999999995","0"
"2022-11-16 16:33:52.386","26.21068800000002","-9.159431999999999","0"
"2022-11-16 16:33:52.387","21.191344000000015","-14.396615999999998","0"
"2022-11-16 16:33:52.388","17.360792000000018","-15.378588","0"
"2022-11-16 16:33:52.389","15.379472000000007","-13.414644","0"
"2022-11-16 16:33:52.390","12.869800000000012","-13.741968","0"
"2022-11-16 16:33:52.391","9.303424000000007","-17.342532","0"
"2022-11-16 16:33:52.392","4.548256000000009","-18.979152","0"
"2022-11-16 16:33:52.393","-0.6031759999999906","-14.396615999999998","0"
"2022-11-16 16:33:52.394","-2.4524079999999913","-15.705912000000001","0"
"2022-11-16 16:33:52.395","-6.2829599999999886","-18.979152","0"
"2022-11-16 16:33:52.396","-9.98142399999999","-18.979152","0"
"2022-11-16 16:33:52.477","-24.51110399999999","-18.324504","0"
"2022-11-16 16:33:52.478","-25.964071999999994","-19.6338","0"
"2022-11-16 16:33:52.479","-29.794623999999992","-23.561688","0"
"2022-11-16 16:33:52.480","-33.36099999999999","-24.216336","0"
"2022-11-16 16:33:52.481","-34.94605599999999","-20.943096","0"
"2022-11-16 16:33:52.482","-37.191551999999994","-20.288448","0"
"2022-11-16 16:33:52.483","-39.701223999999996","-23.234364","0"
"2022-11-16 16:33:52.484","-44.06012799999999","-25.852956","0"
"2022-11-16 16:33:52.485","-47.36232799999999","-24.54366","0"
"2022-11-16 16:33:52.486","-49.079471999999996","-21.597744","0"
"2022-11-16 16:33:52.487","-51.192879999999995","-20.943096","0"
"2022-11-16 16:33:52.488","-58.853984","-26.507604","0"
"2022-11-16 16:33:52.489","-61.36365599999999","-23.234364","0"
"2022-11-16 16:33:52.490","-61.09947999999999","-20.615772","0"
"2022-11-16 16:33:52.491","-56.608487999999994","-20.288448","0"
"2022-11-16 16:33:52.492","-54.495079999999994","-23.561688","0"
"2022-11-16 16:33:52.493","-52.381671999999995","-23.889012","0"
"2022-11-16 16:33:52.494","-48.022768","-19.6338","0"
"2022-11-16 16:33:52.495","-44.324304","-17.669856","0"
"2022-11-16 16:33:52.496","-40.36166399999999","-19.6338","0"
"2022-11-16 16:33:52.617","14.719032000000013","-10.468727999999999","0"
"2022-11-16 16:33:52.618","11.54892000000001","-13.414644","0"
"2022-11-16 16:33:52.619","6.925840000000008","-16.033236","0"
"2022-11-16 16:33:52.620","3.491552000000013","-16.36056","0"
"2022-11-16 16:33:52.621","1.378144000000006","-14.396615999999998","0"
"2022-11-16 16:33:52.622","-0.6031759999999906","-14.396615999999998","0"
"2022-11-16 16:33:52.623","-4.169551999999989","-18.651828","0"
"2022-11-16 16:33:52.624","-8.13219199999999","-20.288448","0"
"2022-11-16 16:33:52.625","-12.491095999999992","-16.687884","0"
"2022-11-16 16:33:52.626","-14.076151999999993","-18.651828","0"
"2022-11-16 16:33:52.627","-18.17087999999999","-22.252392","0"
"2022-11-16 16:33:52.628","-21.47307999999999","-22.579715999999998","0"
"2022-11-16 16:33:52.629","-22.79395999999999","-18.979152","0"
"2022-11-16 16:33:52.630","-24.90736799999999","-17.99718","0"
"2022-11-16 16:33:52.631","-27.681215999999992","-20.943096","0"
"2022-11-16 16:33:52.632","-32.040119999999995","-23.561688","0"
"2022-11-16 16:33:52.633","-34.94605599999999","-21.27042","0"
"2022-11-16 16:33:52.634","-36.79528799999999","-18.979152","0"
"2022-11-16 16:33:52.635","-41.81463199999999","-22.907040000000002","0"
"2022-11-16 16:33:52.636","-46.173536","-24.216336","0"
"2022-11-16 16:33:52.677","55.27004800000002","69.725652","0"
"2022-11-16 16:33:52.678","54.60960800000001","74.635512","0"
"2022-11-16 16:33:52.679","58.70433600000001","80.20002","0"
"2022-11-16 16:33:52.680","62.006536000000025","79.218048","0"
"2022-11-16 16:33:52.681","58.83642400000001","63.179171999999994","0"
"2022-11-16 16:33:52.682","53.68499200000001","50.74086","0"
"2022-11-16 16:33:52.683","49.06191200000002","39.939167999999995","0"
"2022-11-16 16:33:52.684","47.873120000000014","29.792124","0"
"2022-11-16 16:33:52.685","44.70300800000001","21.936348000000002","0"
"2022-11-16 16:33:52.686","42.193336000000016","15.062544000000003","0"
"2022-11-16 16:33:52.687","37.30608000000001","6.224795999999998","0"
"2022-11-16 16:33:52.688","31.758384000000007","-2.612952","0"
"2022-11-16 16:33:52.689","28.85244800000001","-4.249572000000001","0"
"2022-11-16 16:33:52.690","25.55024800000001","-8.504784","0"
"2022-11-16 16:33:52.691","20.266728000000015","-12.759996000000001","0"
"2022-11-16 16:33:52.692","17.228704000000008","-12.432672","0"
"2022-11-16 16:33:52.693","14.851120000000009","-11.450700000000001","0"
"2022-11-16 16:33:52.694","12.47353600000001","-12.432672","0"
"2022-11-16 16:33:52.695","8.378808000000006","-16.687884","0"
"2022-11-16 16:33:52.696","4.151992000000007","-17.99718","0"
"2022-11-16 16:33:52.777","-12.09483199999999","-18.324504","0"
"2022-11-16 16:33:52.778","-13.94406399999999","-16.033236","0"
"2022-11-16 16:33:52.779","-15.529119999999992","-16.033236","0"
"2022-11-16 16:33:52.780","-19.227583999999993","-19.6338","0"
"2022-11-16 16:33:52.781","-22.926047999999994","-20.943096","0"
"2022-11-16 16:33:52.782","-27.28495199999999","-16.36056","0"
"2022-11-16 16:33:52.783","-29.002095999999995","-18.324504","0"
"2022-11-16 16:33:52.784","-33.09682399999999","-22.579715999999998","0"
"2022-11-16 16:33:52.785","-36.53111199999999","-23.234364","0"
"2022-11-16 16:33:52.786","-37.98407999999999","-20.288448","0"
"2022-11-16 16:33:52.787","-40.097488","-19.6338","0"
"2022-11-16 16:33:52.788","-43.003423999999995","-23.234364","0"
"2022-11-16 16:33:52.789","-47.36232799999999","-26.507604","0"
"2022-11-16 16:33:52.790","-50.66452799999999","-25.198307999999997","0"
"2022-11-16 16:33:52.791","-52.381671999999995","-22.907040000000002","0"
"2022-11-16 16:33:52.792","-54.495079999999994","-23.561688","0"
"2022-11-16 16:33:52.793","-62.02409599999999","-29.126196","0"
"2022-11-16 16:33:52.794","-61.231567999999996","-23.561688","0"
"2022-11-16 16:33:52.795","-57.401016","-20.943096","0"
"2022-11-16 16:33:52.796","-53.17419999999999","-20.615772","0"
"2022-11-16 16:33:52.937","-33.228911999999994","-21.27042","0"
"2022-11-16 16:33:52.938","-37.32364","-25.198307999999997","0"
"2022-11-16 16:33:52.939","-40.75792799999999","-25.852956","0"
"2022-11-16 16:33:52.940","-44.72056799999999","-20.615772","0"
"2022-11-16 16:33:52.941","-47.230239999999995","-23.561688","0"
"2022-11-16 16:33:52.942","-51.85332","-26.507604","0"
"2022-11-16 16:33:52.943","-55.155519999999996","-25.525632","0"
"2022-11-16 16:33:52.944","-56.87266399999999","-21.925068","0"
"2022-11-16 16:33:52.945","-58.853984","-21.27042","0"
"2022-11-16 16:33:52.946","-61.36365599999999","-24.870984","0"
"2022-11-16 16:33:52.947","-59.7786","-24.870984","0"
"2022-11-16 16:33:52.948","-56.608487999999994","-21.597744","0"
"2022-11-16 16:33:52.949","-52.249584","-18.979152","0"
"2022-11-16 16:33:52.950","-48.022768","-18.651828","0"
"2022-11-16 16:33:52.951","-43.399688","-22.579715999999998","0"
"2022-11-16 16:33:52.952","-39.701223999999996","-18.979152","0"
"2022-11-16 16:33:52.953","-35.87067199999999","-17.015208","0"
"2022-11-16 16:33:52.954","-31.379679999999993","-17.342532","0"
"2022-11-16 16:33:52.955","-29.13418399999999","-19.961123999999998","0"
"2022-11-16 16:33:52.956","-26.75659999999999","-19.961123999999998","0"
"2022-11-16 16:33:53.097","-59.382335999999995","-27.8169","0"
"2022-11-16 16:33:53.098","-60.17486399999999","-22.252392","0"
"2022-11-16 16:33:53.099","-56.080135999999996","-21.597744","0"
"2022-11-16 16:33:53.100","-53.17419999999999","-24.216336","0"
"2022-11-16 16:33:53.101","-51.457055999999994","-25.198307999999997","0"
"2022-11-16 16:33:53.102","-48.022768","-21.925068","0"
"2022-11-16 16:33:53.103","-43.928039999999996","-19.306476","0"
"2022-11-16 16:33:53.104","-39.56913599999999","-18.651828","0"
"2022-11-16 16:33:53.105","-37.05946399999999","-20.943096","0"
"2022-11-16 16:33:53.106","-34.81396799999999","-20.615772","0"
"2022-11-16 16:33:53.107","-30.719239999999992","-16.36056","0"
"2022-11-16 16:33:53.108","-26.75659999999999","-13.741968","0"
"2022-11-16 16:33:53.109","-20.68055199999999","-16.033236","0"
"2022-11-16 16:33:53.110","-17.90670399999999","-15.051264","0"
"2022-11-16 16:33:53.111","-13.415711999999992","-11.778023999999998","0"
"2022-11-16 16:33:53.112","-9.453071999999992","-9.159431999999999","0"
"2022-11-16 16:33:53.113","-6.2829599999999886","-11.450700000000001","0"
"2022-11-16 16:33:53.114","-4.962079999999993","-12.432672","0"
"2022-11-16 16:33:53.115","-1.659879999999987","-10.141404000000001","0"
"2022-11-16 16:33:53.116","2.3027600000000064","-4.904219999999999","0"
"2022-11-16 16:33:53.417","-6.547135999999988","-10.796052","0"
"2022-11-16 16:33:53.418","-2.4524079999999913","-8.504784","0"
"2022-11-16 16:33:53.419","0.057264000000003534","-8.504784","0"
"2022-11-16 16:33:53.420","1.5102320000000162","-5.886192000000001","0"
"2022-11-16 16:33:53.421","5.076608000000007","0.005639999999999645","0"
"2022-11-16 16:33:53.422","8.114632000000015","6.224795999999998","0"
"2022-11-16 16:33:53.423","11.681008000000006","10.480007999999998","0"
"2022-11-16 16:33:53.424","12.47353600000001","15.062544000000003","0"
"2022-11-16 16:33:53.425","19.738376000000017","18.00846","0"
"2022-11-16 16:33:53.426","22.512224000000018","22.590996000000004","0"
"2022-11-16 16:33:53.427","24.62563200000001","25.209588000000004","0"
"2022-11-16 16:33:53.428","25.021896000000012","27.500856","0"
"2022-11-16 16:33:53.429","28.588272000000018","30.774096","0"
"2022-11-16 16:33:53.430","32.81508800000002","34.374660000000006","0"
"2022-11-16 16:33:53.431","35.721024000000014","38.629872000000006","0"
"2022-11-16 16:33:53.432","37.30608000000001","41.90311200000001","0"
"2022-11-16 16:33:53.433","38.09860800000001","45.503676","0"
"2022-11-16 16:33:53.434","43.38212800000001","49.431563999999995","0"
"2022-11-16 16:33:53.435","49.59026400000002","59.578608","0"
"2022-11-16 16:33:53.436","49.85444000000001","64.16114400000001","0"
"2022-11-16 16:33:53.997","-24.775279999999995","-23.234364","0"
"2022-11-16 16:33:53.998","-25.699895999999995","-19.306476","0"
"2022-11-16 16:33:53.999","-27.94539199999999","-18.979152","0"
"2022-11-16 16:33:54.000","-30.587151999999996","-21.925068","0"
"2022-11-16 16:33:54.001","-34.94605599999999","-23.889012","0"
"2022-11-16 16:33:54.002","-37.98407999999999","-22.579715999999998","0"
"2022-11-16 16:33:54.003","-41.550456","-18.979152","0"
"2022-11-16 16:33:54.004","-44.72056799999999","-22.579715999999998","0"
"2022-11-16 16:33:54.005","-49.079471999999996","-24.870984","0"
"2022-11-16 16:33:54.006","-52.249584","-23.234364","0"
"2022-11-16 16:33:54.007","-53.83463999999999","-20.943096","0"
"2022-11-16 16:33:54.008","-55.81596","-21.27042","0"
"2022-11-16 16:33:54.009","-59.118159999999996","-25.198307999999997","0"
"2022-11-16 16:33:54.010","-62.94871199999999","-28.144224","0"
"2022-11-16 16:33:54.011","-59.91068799999999","-23.561688","0"
"2022-11-16 16:33:54.012","-55.683871999999994","-20.615772","0"
"2022-11-16 16:33:54.013","-51.58914399999999","-20.615772","0"
"2022-11-16 16:33:54.014","-46.96606399999999","-24.216336","0"
"2022-11-16 16:33:54.015","-43.66386399999999","-21.27042","0"
"2022-11-16 16:33:54.016","-39.172872","-18.651828","0"
"2022-11-16 16:33:54.677","-13.811975999999994","-20.615772","0"
"2022-11-16 16:33:54.678","-16.05747199999999","-17.669856","0"
"2022-11-16 16:33:54.679","-18.17087999999999","-16.36056","0"
"2022-11-16 16:33:54.680","-19.75593599999999","-16.36056","0"
"2022-11-16 16:33:54.681","-23.454399999999993","-20.288448","0"
"2022-11-16 16:33:54.682","-27.54912799999999","-21.27042","0"
"2022-11-16 16:33:54.683","-29.13418399999999","-18.324504","0"
"2022-11-16 16:33:54.684","-31.51176799999999","-17.342532","0"
"2022-11-16 16:33:54.685","-33.228911999999994","-18.651828","0"
"2022-11-16 16:33:54.686","-37.05946399999999","-23.889012","0"
"2022-11-16 16:33:54.687","-40.75792799999999","-24.54366","0"
"2022-11-16 16:33:54.688","-45.51309599999999","-20.943096","0"
"2022-11-16 16:33:54.689","-47.230239999999995","-22.579715999999998","0"
"2022-11-16 16:33:54.690","-51.06079199999999","-26.507604","0"
"2022-11-16 16:33:54.691","-55.28760799999999","-28.144224","0"
"2022-11-16 16:33:54.692","-57.268927999999995","-24.216336","0"
"2022-11-16 16:33:54.693","-59.7786","-23.561688","0"
"2022-11-16 16:33:54.694","-60.835303999999994","-24.216336","0"
"2022-11-16 16:33:54.695","-58.457719999999995","-25.198307999999997","0"
"2022-11-16 16:33:54.696","-56.4764","-25.198307999999997","0"
"2022-11-16 16:33:56.277","-25.699895999999995","-23.234364","0"
"2022-11-16 16:33:56.278","-27.813303999999995","-19.961123999999998","0"
"2022-11-16 16:33:56.279","-30.190887999999994","-19.306476","0"
"2022-11-16 16:33:56.280","-31.90803199999999","-20.615772","0"
"2022-11-16 16:33:56.281","-35.078143999999995","-24.216336","0"
"2022-11-16 16:33:56.282","-39.172872","-25.525632","0"
"2022-11-16 16:33:56.283","-41.81463199999999","-22.907040000000002","0"
"2022-11-16 16:33:56.284","-43.66386399999999","-20.943096","0"
"2022-11-16 16:33:56.285","-45.64518399999999","-20.943096","0"
"2022-11-16 16:33:56.286","-48.94738399999999","-23.889012","0"
"2022-11-16 16:33:56.287","-56.4764","-24.54366","0"
"2022-11-16 16:33:56.288","-58.06145599999999","-21.925068","0"
"2022-11-16 16:33:56.289","-60.43903999999999","-21.27042","0"
"2022-11-16 16:33:56.290","-59.51442399999999","-22.252392","0"
"2022-11-16 16:33:56.291","-57.66519199999999","-24.216336","0"
"2022-11-16 16:33:56.292","-55.155519999999996","-23.234364","0"
